expr_id,cond_id,para_nr,word,word_nr,response,correctness,first_duration,total_duration,gaze_duration,go_past_time,FPFix,FPReg,RegIn_exc,RegIn_incl
020,stimulus_Enc_WikiMoon_13_page_1,1,Luna,1,"0,0",0,497,497,497,497,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_1,1,https://ro.wikipedia.org/wiki/Luna,2,"0,0",0,155,623,623,623,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_1,1,Pământului,19,"0,0",0,175,335,335,335,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,este,2,"0,0",0,138,138,138,138,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,întotdeauna,3,"0,0",0,187,330,330,330,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,orientată,4,"0,0",0,154,279,279,279,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,Pământ,6,"0,0",0,244,367,367,367,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,fața,8,"0,0",0,178,178,178,178,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,vizibilă,10,"0,0",0,361,519,361,361,1,0,0,1
020,stimulus_Enc_WikiMoon_13_page_2,1,pentru,11,"0,0",0,0,220,0,0,0,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,că,12,"0,0",0,170,170,170,548,1,1,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,perioada,13,"0,0",0,243,449,449,449,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,perioada,20,"0,0",0,151,302,302,302,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,"revoluție,",23,"0,0",0,343,343,343,343,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,fenomen,25,"0,0",0,128,128,128,128,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,rezultat,26,"0,0",0,205,351,351,351,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,perioadă,33,"0,0",0,235,235,235,235,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,"este,",34,"0,0",0,108,108,108,108,1,0,0,0
020,stimulus_Enc_WikiMoon_13_page_2,1,"Soarele,",38,"0,0",0,211,211,211,211,1,0,0,0
020,stimulus_Enc_WikiMoon_13_question_13121,1,este,2,"0,0",0,224,403,224,224,1,0,0,1
020,stimulus_Enc_WikiMoon_13_question_13121,1,consecința,3,"0,0",0,174,855,174,174,1,0,0,2
020,stimulus_Enc_WikiMoon_13_question_13121,1,blocajului,4,"0,0",0,154,875,154,154,1,0,0,1
020,stimulus_Enc_WikiMoon_13_question_13121,1,mareic,5,"0,0",0,0,1254,0,0,0,0,0,1
020,stimulus_Enc_WikiMoon_13_question_13121,1,dintre,6,"0,0",0,135,401,135,3236,1,1,0,0
020,stimulus_Enc_WikiMoon_13_question_13131,1,este,3,"0,0",0,223,223,223,223,1,0,0,0
020,stimulus_Enc_WikiMoon_13_question_13131,1,Luna,4,"0,0",0,139,139,139,139,1,0,0,0
020,stimulus_Enc_WikiMoon_13_question_13131,1,importantă,7,"0,0",0,196,196,196,196,1,0,0,0
020,stimulus_Enc_WikiMoon_13_question_13131,1,pentru,8,"0,0",0,127,127,127,127,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,Vântul,1,"1,1",2,0,227,0,0,0,0,0,1
020,stimulus_Lit_NorthWind_7_page_1,1,Nord,3,"1,1",2,225,365,225,592,1,1,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,Soarele,5,"1,1",2,321,321,321,321,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,"certau,",12,"1,1",2,460,460,460,460,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,fiecare,13,"1,1",2,198,198,198,198,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,pretinzând,14,"1,1",2,383,383,383,383,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,el,16,"1,1",2,0,167,0,0,0,0,0,1
020,stimulus_Lit_NorthWind_7_page_1,1,era,17,"1,1",2,251,251,251,418,1,1,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,purtând,25,"1,1",2,421,421,421,421,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,haină,27,"1,1",2,205,205,205,205,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,grea.,28,"1,1",2,101,101,101,101,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,înțeles,31,"1,1",2,113,113,113,113,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,care,34,"1,1",2,335,335,335,335,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,drept,48,"1,1",2,174,174,174,174,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,călătorul,68,"1,1",2,0,109,0,0,0,0,0,1
020,stimulus_Lit_NorthWind_7_page_1,1,fost,84,"1,1",2,109,109,109,109,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,să,86,"1,1",2,133,133,133,133,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,renunțe.,87,"1,1",2,219,219,219,219,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,Soarele,89,"1,1",2,137,137,137,137,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,început,91,"1,1",2,146,146,146,146,1,0,0,0
020,stimulus_Lit_NorthWind_7_page_1,1,"strălucească,",93,"1,1",2,158,303,303,412,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,Omul,1,"1,1,1,1,1,1",6,0,175,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,Omul,1,"1,1,1,1,1,1",6,0,175,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,cavernelor,2,"1,1,1,1,1,1",6,0,700,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,cavernelor,2,"1,1,1,1,1,1",6,0,700,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,cu,3,"1,1,1,1,1,1",6,0,216,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,cu,3,"1,1,1,1,1,1",6,0,216,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,pielea,4,"1,1,1,1,1,1",6,0,396,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,pielea,4,"1,1,1,1,1,1",6,0,396,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,închisă,5,"1,1,1,1,1,1",6,0,344,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,închisă,5,"1,1,1,1,1,1",6,0,344,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,ochii,7,"1,1,1,1,1,1",6,0,374,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,ochii,7,"1,1,1,1,1,1",6,0,374,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,"albaștri,",8,"1,1,1,1,1,1",6,0,466,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,"albaștri,",8,"1,1,1,1,1,1",6,0,466,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_1,1,dezvăluit,9,"1,1,1,1,1,1",6,0,506,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,dezvăluit,9,"1,1,1,1,1,1",6,0,506,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,ADN-ul,10,"1,1,1,1,1,1",6,0,242,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,ADN-ul,10,"1,1,1,1,1,1",6,0,242,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,minte,15,"1,1,1,1,1,1",6,0,150,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,minte,15,"1,1,1,1,1,1",6,0,150,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,unui,17,"1,1,1,1,1,1",6,0,180,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,unui,17,"1,1,1,1,1,1",6,0,180,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,vânător-culegător,18,"1,1,1,1,1,1",6,0,357,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,vânător-culegător,18,"1,1,1,1,1,1",6,0,357,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,european,19,"1,1,1,1,1,1",6,0,244,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,european,19,"1,1,1,1,1,1",6,0,244,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,le-a,20,"1,1,1,1,1,1",6,0,297,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,le-a,20,"1,1,1,1,1,1",6,0,297,0,0,0,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,de,23,"1,1,1,1,1,1",6,190,190,190,4837,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,de,23,"1,1,1,1,1,1",6,190,190,190,4837,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,știință,24,"1,1,1,1,1,1",6,189,189,189,189,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,știință,24,"1,1,1,1,1,1",6,189,189,189,189,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,perspectivă,26,"1,1,1,1,1,1",6,173,173,173,173,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,perspectivă,26,"1,1,1,1,1,1",6,173,173,173,173,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,precedent,28,"1,1,1,1,1,1",6,183,183,183,183,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,precedent,28,"1,1,1,1,1,1",6,183,183,183,183,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,asupra,29,"1,1,1,1,1,1",6,266,266,266,266,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,asupra,29,"1,1,1,1,1,1",6,266,266,266,266,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,oamenilor,30,"1,1,1,1,1,1",6,152,152,152,152,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,oamenilor,30,"1,1,1,1,1,1",6,152,152,152,152,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,moderni,31,"1,1,1,1,1,1",6,352,352,352,352,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,moderni,31,"1,1,1,1,1,1",6,352,352,352,352,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,apariția,34,"1,1,1,1,1,1",6,131,131,131,131,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,apariția,34,"1,1,1,1,1,1",6,131,131,131,131,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,agriculturii.,35,"1,1,1,1,1,1",6,172,350,350,350,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,agriculturii.,35,"1,1,1,1,1,1",6,172,350,350,350,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,Bărbatul,36,"1,1,1,1,1,1",6,204,204,204,204,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,Bărbatul,36,"1,1,1,1,1,1",6,204,204,204,204,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,"mezolitic,",38,"1,1,1,1,1,1",6,185,538,538,538,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,"mezolitic,",38,"1,1,1,1,1,1",6,185,538,538,538,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,trăit,41,"1,1,1,1,1,1",6,174,174,174,174,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,trăit,41,"1,1,1,1,1,1",6,174,174,174,174,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,în,42,"1,1,1,1,1,1",6,196,196,196,196,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,în,42,"1,1,1,1,1,1",6,196,196,196,196,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,Spania,43,"1,1,1,1,1,1",6,120,120,120,120,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,Spania,43,"1,1,1,1,1,1",6,120,120,120,120,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,ochi,54,"1,1,1,1,1,1",6,162,162,162,162,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,ochi,54,"1,1,1,1,1,1",6,162,162,162,162,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,"albaștri,",55,"1,1,1,1,1,1",6,153,153,153,153,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,"albaștri,",55,"1,1,1,1,1,1",6,153,153,153,153,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,păr,56,"1,1,1,1,1,1",6,229,229,229,229,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_1,1,păr,56,"1,1,1,1,1,1",6,229,229,229,229,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,Probabil,1,"1,1,1,1,1,1",6,131,131,131,131,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,Probabil,1,"1,1,1,1,1,1",6,131,131,131,131,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,intolerant,3,"1,1,1,1,1,1",6,183,376,183,183,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_2,1,intolerant,3,"1,1,1,1,1,1",6,183,376,183,183,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_2,1,la,4,"1,1,1,1,1,1",6,219,219,219,412,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,la,4,"1,1,1,1,1,1",6,219,219,219,412,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,lactoză,5,"1,1,1,1,1,1",6,116,116,116,116,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,lactoză,5,"1,1,1,1,1,1",6,116,116,116,116,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,digera,7,"1,1,1,1,1,1",6,174,174,174,174,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,digera,7,"1,1,1,1,1,1",6,174,174,174,174,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,greu,9,"1,1,1,1,1,1",6,115,115,115,115,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,greu,9,"1,1,1,1,1,1",6,115,115,115,115,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,alimentele,10,"1,1,1,1,1,1",6,170,170,170,170,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,alimentele,10,"1,1,1,1,1,1",6,170,170,170,170,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,bogate,11,"1,1,1,1,1,1",6,164,164,164,164,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,bogate,11,"1,1,1,1,1,1",6,164,164,164,164,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,amidon,13,"1,1,1,1,1,1",6,232,232,232,232,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,amidon,13,"1,1,1,1,1,1",6,232,232,232,232,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,decât,14,"1,1,1,1,1,1",6,151,151,151,151,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,decât,14,"1,1,1,1,1,1",6,151,151,151,151,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,și-au,17,"1,1,1,1,1,1",6,127,127,127,127,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,și-au,17,"1,1,1,1,1,1",6,127,127,127,127,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,transformat,18,"1,1,1,1,1,1",6,153,153,153,153,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,transformat,18,"1,1,1,1,1,1",6,153,153,153,153,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,dietele,19,"1,1,1,1,1,1",6,194,194,194,194,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,dietele,19,"1,1,1,1,1,1",6,194,194,194,194,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,stilurile,21,"1,1,1,1,1,1",6,204,204,204,204,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,stilurile,21,"1,1,1,1,1,1",6,204,204,204,204,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,viață,23,"1,1,1,1,1,1",6,143,143,143,143,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,viață,23,"1,1,1,1,1,1",6,143,143,143,143,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,odată,24,"1,1,1,1,1,1",6,159,159,159,159,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,odată,24,"1,1,1,1,1,1",6,159,159,159,159,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,agricolă.,28,"1,1,1,1,1,1",6,158,158,158,158,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_2,1,agricolă.,28,"1,1,1,1,1,1",6,158,158,158,158,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,Invenția,1,"1,1,1,1,1,1",6,126,305,126,126,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_3,1,Invenția,1,"1,1,1,1,1,1",6,126,305,126,126,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_3,1,agriculturii,2,"1,1,1,1,1,1",6,171,314,171,493,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,agriculturii,2,"1,1,1,1,1,1",6,171,314,171,493,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,adus,4,"1,1,1,1,1,1",6,109,109,109,109,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,adus,4,"1,1,1,1,1,1",6,109,109,109,109,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,oamenii,5,"1,1,1,1,1,1",6,161,282,282,282,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,oamenii,5,"1,1,1,1,1,1",6,161,282,282,282,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,animalele,7,"1,1,1,1,1,1",6,130,130,130,130,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,animalele,7,"1,1,1,1,1,1",6,130,130,130,130,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,contact,9,"1,1,1,1,1,1",6,164,164,164,164,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,contact,9,"1,1,1,1,1,1",6,164,164,164,164,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,mai,11,"1,1,1,1,1,1",6,155,307,155,155,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_3,1,mai,11,"1,1,1,1,1,1",6,155,307,155,155,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_3,1,"strâns,",12,"1,1,1,1,1,1",6,187,187,187,339,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,"strâns,",12,"1,1,1,1,1,1",6,187,187,187,339,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,iar,13,"1,1,1,1,1,1",6,209,209,209,209,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,iar,13,"1,1,1,1,1,1",6,209,209,209,209,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,sisteme,18,"1,1,1,1,1,1",6,263,263,263,263,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,sisteme,18,"1,1,1,1,1,1",6,263,263,263,263,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,imunitare,19,"1,1,1,1,1,1",6,144,144,144,144,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,imunitare,19,"1,1,1,1,1,1",6,144,144,144,144,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,robuste,21,"1,1,1,1,1,1",6,158,158,158,158,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,robuste,21,"1,1,1,1,1,1",6,158,158,158,158,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,pentru,22,"1,1,1,1,1,1",6,140,140,140,140,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,pentru,22,"1,1,1,1,1,1",6,140,140,140,140,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,face,24,"1,1,1,1,1,1",6,239,239,239,239,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,face,24,"1,1,1,1,1,1",6,239,239,239,239,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,"Totuși,",30,"1,1,1,1,1,1",6,184,184,184,184,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,"Totuși,",30,"1,1,1,1,1,1",6,184,184,184,184,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,poate,32,"1,1,1,1,1,1",6,121,121,121,121,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,poate,32,"1,1,1,1,1,1",6,121,121,121,121,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,oamenii,34,"1,1,1,1,1,1",6,140,140,140,140,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,oamenii,34,"1,1,1,1,1,1",6,140,140,140,140,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,știință,36,"1,1,1,1,1,1",6,151,151,151,151,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,știință,36,"1,1,1,1,1,1",6,151,151,151,151,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,fi,38,"1,1,1,1,1,1",6,157,157,157,157,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,fi,38,"1,1,1,1,1,1",6,157,157,157,157,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,impactul,40,"1,1,1,1,1,1",6,220,220,220,220,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,impactul,40,"1,1,1,1,1,1",6,220,220,220,220,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,agricultura,45,"1,1,1,1,1,1",6,186,186,186,186,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,agricultura,45,"1,1,1,1,1,1",6,186,186,186,186,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,sistemului,47,"1,1,1,1,1,1",6,169,169,169,169,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_3,1,sistemului,47,"1,1,1,1,1,1",6,169,169,169,169,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,„Înainte,1,"1,1,1,1,1,1",6,113,113,113,113,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,„Înainte,1,"1,1,1,1,1,1",6,113,113,113,113,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,să,2,"1,1,1,1,1,1",6,0,166,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,să,2,"1,1,1,1,1,1",6,0,166,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,începem,3,"1,1,1,1,1,1",6,104,104,104,104,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,începem,3,"1,1,1,1,1,1",6,104,104,104,104,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,această,4,"1,1,1,1,1,1",6,298,423,298,298,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,această,4,"1,1,1,1,1,1",6,298,423,298,298,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,"lucrare,",5,"1,1,1,1,1,1",6,106,106,106,106,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,"lucrare,",5,"1,1,1,1,1,1",6,106,106,106,106,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,făcusem,7,"1,1,1,1,1,1",6,170,474,170,170,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,făcusem,7,"1,1,1,1,1,1",6,170,474,170,170,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,câteva,8,"1,1,1,1,1,1",6,163,163,163,336,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,câteva,8,"1,1,1,1,1,1",6,163,163,163,336,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,idei,9,"1,1,1,1,1,1",6,221,417,221,221,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,idei,9,"1,1,1,1,1,1",6,221,417,221,221,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,despre,10,"1,1,1,1,1,1",6,101,101,101,101,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,despre,10,"1,1,1,1,1,1",6,101,101,101,101,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,am,12,"1,1,1,1,1,1",6,414,414,414,414,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,am,12,"1,1,1,1,1,1",6,414,414,414,414,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,"descoperi”,",14,"1,1,1,1,1,1",6,235,235,235,235,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,"descoperi”,",14,"1,1,1,1,1,1",6,235,235,235,235,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,"Lalueza-Fox,",18,"1,1,1,1,1,1",6,236,2001,2001,2001,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,"Lalueza-Fox,",18,"1,1,1,1,1,1",6,236,2001,2001,2001,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,condus,21,"1,1,1,1,1,1",6,128,128,128,128,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,condus,21,"1,1,1,1,1,1",6,128,128,128,128,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,studiul,22,"1,1,1,1,1,1",6,245,245,245,245,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,studiul,22,"1,1,1,1,1,1",6,245,245,245,245,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,Institutul,24,"1,1,1,1,1,1",6,164,164,164,164,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,Institutul,24,"1,1,1,1,1,1",6,164,164,164,164,1,0,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,din,28,"1,1,1,1,1,1",6,0,239,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,din,28,"1,1,1,1,1,1",6,0,239,0,0,0,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,Barcelona.,29,"1,1,1,1,1,1",6,253,253,253,492,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,Barcelona.,29,"1,1,1,1,1,1",6,253,253,253,492,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,„Majoritatea,30,"1,1,1,1,1,1",6,190,405,190,190,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,„Majoritatea,30,"1,1,1,1,1,1",6,190,405,190,190,1,0,0,1
020,stimulus_PopSci_Caveman_12_page_4,1,acestor,31,"1,1,1,1,1,1",6,154,317,154,532,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,acestor,31,"1,1,1,1,1,1",6,154,317,154,532,1,1,0,0
020,stimulus_PopSci_Caveman_12_page_4,1,idei,32,"1,1,1,1,1,1",6,119,119,119,119,1,0,0,0
